UV1 (215 nm)_time,UV1 (215 nm)_mAU,UV2 (255 nm)_time,UV2 (255 nm)_mAU,UV3 (280 nm)_time,UV3 (280 nm)_mAU,UV4 (495 nm)_time,UV4 (495 nm)_mAU,Conductivity_time,Conductivity_mS/cm,%B_time,%B_%,pH theoretical_time,pH theoretical,pH_time,pH,System Pressure_time,System Pressure_MPa,PreCol Pressure_time,PreCol Pressure_MPa,delta Col Pressure_time,delta Col Pressure_MPa,Temperature_time,Temperature_C,Flow Rate_time,Flow Rate_ml/min
18.0489319483439,54.8450015485287,18.0489319483439,0.346999993780628,18.0489319483439,0.796000007539988,18.0489319483439,-2.86299991421402,18.0489319483439,47.2785949707031,,,,,18.0489319483439,7.79541110992432,,,,,,,18.0489319483439,27.1855621337891,,
18.0514669418335,54.7490008175373,18.0514669418335,0.345000007655472,18.0514669418335,0.783999974373728,18.0514669418335,-2.8800000436604,18.0514669418335,47.2785949707031,,,,,18.0514669418335,7.79541110992432,,,,,,,18.0514669418335,27.1855621337891,,
18.054850323995,54.6489991247654,18.054850323995,0.338000012561679,18.054850323995,0.771999999415129,18.054850323995,-2.89699994027615,18.054850323995,47.3077278137207,,,,,18.054850323995,7.79541110992432,,,,,,,18.054850323995,27.1855621337891,,
18.0581828435262,54.6489991247654,18.0581828435262,0.338000012561679,18.0581828435262,0.771999999415129,18.0581828435262,-2.89699994027615,18.0581828435262,47.3368606567383,,,,,18.0581828435262,7.79394483566284,,,,,,,18.0581828435262,27.1855621337891,,
18.0644002914429,54.5659996569157,18.0644002914429,0.327999994624406,18.0644002914429,0.760999973863363,18.0644002914429,-2.89399991743267,18.0644002914429,47.3659896850586,,,,,18.0644002914429,7.79394483566284,,,,,,,18.0644002914429,27.1855621337891,,
18.0669332504272,54.4710010290146,18.0669332504272,0.322000007145107,18.0669332504272,0.752999971155077,18.0669332504272,-2.89699994027615,18.0669332504272,47.3659896850586,,,,,18.0669332504272,7.79394483566284,,,,,,,18.0669332504272,27.1855621337891,,
18.0701843897502,54.4710010290146,18.0701843897502,0.322000007145107,18.0701843897502,0.752999971155077,18.0701843897502,-2.89699994027615,18.0701843897502,47.3659896850586,,,,,18.0701843897502,7.79394483566284,,,,,,,18.0701843897502,27.1855621337891,,
18.0735169092814,54.3650016188622,18.0735169092814,0.311999989207834,18.0735169092814,0.746999983675778,18.0735169092814,-2.90299998596311,18.0735169092814,47.3951187133789,,,,,18.0735169092814,7.79394483566284,,,,,,,18.0735169092814,27.1855621337891,,
18.0773845036825,54.2640015482903,18.0773845036825,0.302000000374392,18.0773845036825,0.738999980967492,18.0773845036825,-2.91000003926456,18.0773845036825,47.4242477416992,,,,,18.0773845036825,7.79394483566284,,,,,,,18.0773845036825,27.1855621337891,,
18.0860006332397,54.1509985923767,18.0860006332397,0.292999990051612,18.0860006332397,0.730999978259206,18.0860006332397,-2.91700009256601,18.0860006332397,47.4533843994141,,,,,18.0860006332397,7.79394483566284,,,,,,,18.0860006332397,27.1855621337891,,
18.0882670720418,54.0370009839535,18.0882670720418,0.28000000747852,18.0882670720418,0.711000000592321,18.0882670720418,-2.9279999434948,18.0882670720418,47.4533843994141,,,,,18.0882670720418,7.79394483566284,,,,,,,18.0882670720418,27.1855621337891,,
18.0906677881877,54.0370009839535,18.0906677881877,0.28000000747852,18.0906677881877,0.711000000592321,18.0906677881877,-2.9279999434948,18.0906677881877,47.4533843994141,,,,,18.0906677881877,7.79394483566284,,,,,,,18.0906677881877,27.1855621337891,,
18.0940511703491,53.9209991693497,18.0940511703491,0.28000000747852,18.0940511703491,0.707999977748841,18.0940511703491,-2.93399998918176,18.0940511703491,47.4825134277344,,,,,18.0940511703491,7.79394483566284,,,,,,,18.0940511703491,27.1855621337891,,
18.0973857243856,53.9209991693497,18.0973857243856,0.28000000747852,18.0973857243856,0.707999977748841,18.0973857243856,-2.93399998918176,18.0973857243856,47.4825134277344,,,,,18.0973857243856,7.79394483566284,,,,,,,18.0973857243856,27.1855621337891,,
18.1036031723022,53.651001304388,18.1036031723022,0.247999996645376,18.1036031723022,0.674000009894371,18.1036031723022,-2.96299997717142,18.1036031723022,47.5116386413574,,,,,18.1036031723022,7.79394483566284,,,,,,,18.1036031723022,27.1855621337891,,
18.1061361312866,53.651001304388,18.1061361312866,0.247999996645376,18.1061361312866,0.674000009894371,18.1061361312866,-2.96299997717142,18.1061361312866,47.5116386413574,,,,,18.1061361312866,7.79394483566284,,,,,,,18.1061361312866,27.1855621337891,,
